
##############
# h_nominal # 
##############

#Time 	total case
65	121.96717561680998
66	113.63499046967627
67	105.87023579093511
68	98.63428410267079
69	91.89113955207722
70	85.60724562811083
71	79.75132223356923
72	74.29421759480465
73	69.20876701666566
74	64.4696574674308
75	60.05330007482553
76	55.93771188866231
77	52.10240653051005
78	48.52829265100445
79	45.197579194413265
80	42.09368691579584
81	39.201165818827576
82	36.50561821417796
83	33.993627058815036
84	31.652689191614627
85	29.47115311754169
86	27.4381610137425
87	25.54359467917675
88	23.77802515424264
89	22.13266578628827
90	20.59932847282471
91	19.17038290297205
92	17.838718557984976
93	16.597709311863582
94	15.441180428846565
95	14.363377821653557
96	13.358939389894658
97	12.422868325964373
98	11.550508222964709
99	10.737519889167743
100	9.979859737235529
101	9.273759643161611
102	8.615708187142445
103	8.002433156631014
104	7.43088525517669
105	6.8982229122993886
106	6.401798135142599
107	5.939143317213166
108	5.507958947760926
109	5.106102164230833
110	4.73157607333269
111	4.382519814411353
112	4.057199281225621
113	3.7539984958275454
114	3.471411552760401
115	3.2080351282129413
116	2.962561480140721
117	2.733771947627247
118	2.520530872825475
119	2.3217799515259685
END

##############
# h_beta_0.063 # 
##############

#Time 	total case
-1	-6.058657265120559e-10
1	218.25870240349846
2	258.74759908031234
3	204.37215754974073
4	187.87605496687127
5	186.42903622597396
6	251.65159929577067
7	466.4404579248014
8	294.31024863388734
9	370.776279571387
10	444.4428117249131
11	552.9069686771268
12	250.43431188861996
13	505.027135501608
14	900.5579866405615
15	868.3489079697592
16	790.2615074798068
17	880.8199091265842
18	1306.4683947015683
19	1116.8187634431306
20	1016.635231743694
21	1821.154670524882
22	1901.4200475178823
23	2808.7244048949215
24	2963.228009260005
25	2817.6945976359348
26	1953.5132579371602
27	2707.3498342703388
28	3371.569731478812
29	4073.571289797208
30	3047.2172283302934
31	2951.9891409240663
32	2031.5462444770965
33	1401.3774235069432
34	2128.2605493355004
35	2181.00452272081
36	2208.107589130341
37	1835.3878560552985
38	1615.282934707844
39	1370.628038356408
40	1210.2110451960907
41	1161.6530046670377
42	1092.3335292937263
43	1024.0575929636107
44	961.0286368722154
45	904.3446473008662
46	852.209706302332
47	802.8089965024919
48	755.7133867043012
49	711.0443757191242
50	669.0204335915914
51	629.6174997071503
52	592.6154049961915
53	557.7903791725985
54	524.9766921035916
55	494.0657899798098
56	464.9680545168376
57	437.58734046583413
58	411.8218922577071
59	387.57189297392324
60	364.7454075850692
61	343.25890857838385
62	323.0348801572545
63	304.0000019650324
64	286.08452992078674
65	269.222457371201
66	253.35170166527678
67	238.4139881015144
68	224.3545558854239
69	211.12185404245974
70	198.6673156179313
71	186.94519734596543
72	175.91243830423628
73	165.52851407573326
74	155.75528626531013
75	146.55685693967098
76	137.89943429768027
77	129.75120940958732
78	122.08224135985074
79	114.86434859252768
80	108.07100579197868
81	101.67724642760004
82	95.65957108444127
83	89.99586133916455
84	84.66529878025176
85	79.64828876318643
86	74.92638857361453
87	70.48223977665475
88	66.29950452499907
89	62.36280560994055
90	58.6576700375299
91	55.17047590315633
92	51.888402392331045
93	48.79938270544517
94	45.89205973959179
95	43.155744382034754
96	40.58037624094868
97	38.156486691499595
98	35.87516408121155
99	33.72802099047112
100	31.707163399114506
101	29.80516168511531
102	28.015023305037175
103	26.33016709846561
104	24.744399088231148
105	23.25188971226453
106	21.8471523856133
107	20.525023333117133
108	19.280642592086224
109	18.109436149097746
110	17.007099113820004
111	15.969579888042063
112	14.993065264759935
113	14.073966402473161
114	13.208905625768239
115	12.39470400227583
116	11.628369644211489
117	10.90708671217726
118	10.22820504680567
119	9.589230427489383
END

##############
# h_beta_0.0693 # 
##############

#Time 	total case
-1	-6.058657265120559e-10
1	223.48452264397392
2	276.27478171240523
3	220.11064215949006
4	203.44447985101874
5	202.61696269460458
6	278.1971860984147
7	526.243671118835
8	337.8519255785984
9	430.60808726859113
10	520.9052297523449
11	655.7979531429119
12	301.3968665526986
13	615.9287090966154
14	1113.2728066144655
15	1087.632058623135
16	1002.3141529502636
17	1131.9787129624174
18	1701.6596459920402
19	1474.3221571172671
20	1358.607826624373
21	2462.5957322310587
22	2603.483149649417
23	3892.509942228542
24	4159.5512385388465
25	4006.0120406908754
26	2810.5563876012675
27	3935.731958189557
28	4950.30837821561
29	6039.077927966966
30	4562.813952810742
31	4460.218925778667
32	3100.0844181876964
33	2159.6193959472075
34	3308.974939952226
35	3422.2672815180704
36	3496.6948829557223
37	2935.0723379114206
38	2610.12988246484
39	2237.926043800442
40	1995.3585398864961
41	1932.6865752289596
42	1833.3483934754768
43	1734.0664925540186
44	1642.2870799537777
45	1559.960637509299
46	1483.875727705832
47	1410.8541550650552
48	1340.2976197750395
49	1272.6295224906207
50	1208.4248442031676
51	1147.7541607412422
52	1090.2882864846906
53	1035.6907501453534
54	983.7431190531934
55	934.3398696287331
56	887.4047858156991
57	842.8367034958937
58	800.5136244479072
59	760.3111915651243
60	722.1168573275354
61	685.8310987753357
62	651.3618164623331
63	618.6203464353166
64	587.5205032684171
65	557.9795284514694
66	529.9189958030474
67	503.26485713216243
68	477.94699493810185
69	453.8987474914611
70	431.05664259514015
71	409.3602933155489
72	388.75231937856006
73	369.1782295075536
74	350.58626919156814
75	332.9272660685092
76	316.15449308043753
77	300.2235489773302
78	285.0922480460722
79	270.7205130605289
80	257.07027055870276
81	244.10535016182985
82	231.7913892523793
83	220.09574307774892
84	208.98739962613035
85	198.4368985989422
86	188.4162541875703
87	178.8988815569901
88	169.85952695651213
89	161.27420134640124
90	153.12011732009705
91	145.37562916106253
92	138.02017584917485
93	131.03422688745195
94	124.39923080912558
95	118.09756625583395
96	112.11249547284388
97	106.42812012578361
98	101.02933931573352
99	95.90180967352353
100	91.03190745215397
101	86.40669249479834
102	82.01387401459215
103	77.84177806401567
104	73.87931664229836
105	70.1159583300032
106	66.54170040310419
107	63.14704233039811
108	59.92296059963701
109	56.860884799622
110	53.95267489810067
111	51.19059965877386
112	48.567316134125576
113	46.07585018663667
114	43.70957798577729
115	41.46220842524781
116	39.32776643401303
117	37.30057710396068
118	35.375250630502705
119	33.546668000519276
END

##############
# h_beta_0.07875 # 
##############

#Time 	total case
-1	-6.058657265120559e-10
1	231.323253004943
2	302.37756470473505
3	243.5732487928011
4	226.67343394926547
5	226.78304283923796
6	319.1614002118172
7	621.1576259775206
8	408.2274615614897
9	528.2988240537193
10	646.6393305447959
11	827.5331304566816
12	388.16418763858564
13	808.0273828052514
14	1487.6816681501768
15	1479.1341620997136
16	1386.2977577643833
17	1594.0526569473896
18	2440.7754905652637
19	2153.9574504737393
20	2018.202633539011
21	3716.9560605699116
22	3996.810737313939
23	6074.797888425535
24	6605.975079015901
25	6473.322298898434
26	4615.106346984619
27	6553.990049234009
28	8355.420827241956
29	10328.350080289842
30	7910.993616551772
31	7829.190432332252
32	5516.199169268846
33	3894.7363170265016
34	6039.921388866234
35	6325.46456993233
36	6544.373496776403
37	5567.214225826887
38	5021.565877308691
39	4366.495168555979
40	3944.8264964659757
41	3867.8558403556235
42	3712.838257504016
43	3554.325056463538
44	3408.295672097156
45	3278.837279679865
46	3158.729885564273
47	3041.043511074531
48	2924.8396142300044
49	2811.5485143416154
50	2702.8732214880874
51	2599.190870024351
52	2499.8559818682843
53	2404.221934301051
54	2311.964646181412
55	2223.055763671233
56	2137.523072856071
57	2055.2999132089026
58	1976.2438503211888
59	1900.1957722540537
60	1827.0235775948677
61	1756.6245182597777
62	1688.9065484653693
63	1623.7759201322624
64	1561.1352909986163
65	1500.8881568677025
66	1442.9427198713238
67	1387.2124458309263
68	1333.6148192721303
69	1282.070085704996
70	1232.5008447812288
71	1184.832248759747
72	1138.992235593294
73	1094.9115446095238
74	1052.523556344182
75	1011.7641073131817
76	972.5713671769481
77	934.8857706929557
78	898.6499641430564
79	863.8087394995382
80	830.3089554575272
81	798.099456484546
82	767.1309978080972
83	737.3561771872919
84	708.7293705303746
85	681.2066688416526
86	654.7458160390088
87	629.3061483103083
88	604.8485356698802
89	581.3353258526768
90	558.7302902836818
91	536.9985718801327
92	516.1066345592553
93	496.02221443568124
94	476.7142727297032
95	458.1529503468191
96	440.309524077049
97	423.1563643342233
98	406.666894398717
99	390.8155510982033
100	375.5777468989836
101	360.92983335541794
102	346.84906588483136
103	333.31356980087
104	320.30230759401456
105	307.79504739001277
106	295.77233256134787
107	284.2154524474463
108	273.1064141529205
109	262.4279153738753
110	252.16331823298242
111	242.29662407547585
112	232.81244919609162
113	223.69600146941957
114	214.9330578452209
115	206.50994268187787
116	198.4135068889882
117	190.63110784249147
118	183.1505900611519
119	175.9602665969869
END

##############
# h_k_7.5 # 
##############

#Time 	total case
-1	-6.058657265120559e-10
1	218.2587024034887
2	258.74759908037413
3	204.37215754973312
4	187.87605496698075
5	186.4290362260772
6	251.6515992798877
7	466.4404578278295
8	294.3102485003217
9	370.77627930049357
10	444.44281124208055
11	552.9069678017031
12	250.43431132282285
13	505.0271339682754
14	900.557982933642
15	868.3489030884557
16	790.261501527878
17	880.819900293287
18	1306.4683771876535
19	1116.818743369051
20	1016.6352079095795
21	1821.1546155599808
22	1901.41997342777
23	2808.7242668354265
24	2963.227826262555
25	2817.6943825484195
26	1953.5130781515254
27	2707.3495438382924
28	3371.5693178335423
29	4073.570729326071
30	3047.2167635446094
31	2951.988651434891
32	2031.5458778717002
33	1401.377149746775
34	2128.2601045209085
35	2181.0040364002125
36	2208.1070665969455
37	1835.3873951511414
38	1615.2825038452866
39	1370.627651024588
40	1210.2106851485587
41	1161.652643045505
42	1092.3331747702468
43	1024.0572468995597
44	961.0282988155814
45	904.3443163146949
46	852.2093822213283
47	802.8086798843724
48	755.7130781289816
49	711.0440755126765
50	669.020141805202
51	629.6172162881412
52	592.6151299187477
53	557.7901124413329
54	524.9764337188099
55	494.06553990149405
56	464.96781266432663
57	437.587106731371
58	411.8216665197542
59	387.5716751023865
60	364.7451974364376
61	343.25870600377675
62	323.0346849922935
63	303.9998140407988
64	286.0843490609841
65	269.2222833970882
66	253.35153439236456
67	238.41382734548824
68	224.35440145961184
69	211.12170576071367
70	198.66717329058156
71	186.94506078712584
72	175.912307328952
73	165.5283885003155
74	155.75516590890766
75	146.5567416234844
76	137.8993238452531
77	129.75110364829015
78	122.0821401210269
79	114.86425171184237
80	108.07091310732358
81	101.67715778159618
82	95.65948632234358
83	89.99578031120473
84	84.66522134191473
85	79.64821477177611
86	74.92631789307052
87	70.48217227414716
88	66.29944007218
89	62.362744082987774
90	58.65761131401814
91	55.170419867456076
92	51.88834893247986
93	48.79933171212906
94	45.89201110819704
95	43.15569801176025
96	40.5803320347768
97	38.156444555177586
98	35.875123926307424
99	33.727982728218194
100	31.707126947760116
101	29.805126963474322
102	28.014990237992606
103	26.330135610347497
104	24.744369109524996
105	23.251861172699137
106	21.847125222266186
107	20.52499748246919
108	19.28061799443094
109	18.109412746343878
110	17.007076851732563
111	15.969558714044979
112	14.993045127790538
113	14.073947254291852
114	13.208887421773397
115	12.394686696265126
116	11.628353194711963
117	10.907071078341687
118	10.228190190231544
119	9.589216311447672
END

##############
# h_k_9.0 # 
##############

#Time 	total case
-1	-6.058657265120559e-10
1	218.2587024034941
2	258.74759908011504
3	204.37215754884852
4	187.87605496735807
5	186.42903622556855
6	251.65159929007928
7	466.4404578855592
8	294.31024858066985
9	370.77627946233815
10	444.44281153217844
11	552.9069683271014
12	250.43431166284154
13	505.02713488822747
14	900.5579851575349
15	868.348906017186
16	790.261505098978
17	880.8199055934474
18	1306.4683876955432
19	1116.8187554136493
20	1016.6352222093428
21	1821.154648538466
22	1901.4200178814772
23	2808.7243496708033
24	2963.227936060586
25	2817.694511601112
26	1953.51318602245
27	2707.349718097321
28	3371.5695660213823
29	4073.5710656087613
30	3047.217042416465
31	2951.9889451284034
32	2031.546097834951
33	1401.377314002435
34	2128.2603714101206
35	2181.0043281923718
36	2208.1073801174207
37	1835.3876716929663
38	1615.2827623623816
39	1370.6278834239129
40	1210.2109011770808
41	1161.6528600184247
42	1092.3333874838863
43	1024.0574545386698
44	961.0285016490961
45	904.3445149059844
46	852.2095766697093
47	802.8088698548017
48	755.713263274607
49	711.0442556370035
50	669.0203168768057
51	629.6173863395525
52	592.6152949645475
53	557.790272479644
54	524.9765887494723
55	494.0656899480382
56	464.967957775807
57	437.58724697184516
58	411.8218019631895
59	387.5718058250786
60	364.74532352539245
61	343.25882754875056
62	323.0348020908714
63	303.9999267952953
64	286.0844575768715
65	269.22238778110477
66	253.35163475545414
67	238.41392379910394
68	224.35449411533773
69	211.1217947297555
70	198.66725868698268
71	186.9451427228778
72	175.91238591368892
73	165.52846384553413
74	155.75523812230676
75	146.55681081298098
76	137.89939011669776
77	129.75116710529255
78	122.08220086366055
79	114.86430984092294
80	108.07096871767135
81	101.67721096963214
82	95.65953717936645
83	89.99582892777107
84	84.6652678042592
85	79.64825916638074
86	74.92636030097492
87	70.4822127751977
88	66.29947874409845
89	62.36278099892661
90	58.65764654810482
91	55.17045348823012
92	51.88838100816065
93	48.79936230747262
94	45.89204028657696
95	43.155725833028555
96	40.58035855846538
97	38.15646983720944
98	35.8751480190258
99	33.72800568577077
100	31.707148818590213
101	29.805147796680103
102	28.015010077986517
103	26.330154503448284
104	24.744387097205617
105	23.25187829618517
106	21.847141520280275
107	20.52501299220603
108	19.28063275277964
109	18.10942678777792
110	17.007090209212038
111	15.969571418012492
112	14.993057209489052
113	14.073958743654657
114	13.208898343975306
115	12.39469707943499
116	11.628363064621226
117	10.907080458186101
118	10.22819910418184
119	9.58922478108434
END

##############
# h_k_10.0 # 
##############

#Time 	total case
-1	-6.058657265120559e-10
1	218.25870240349846
2	258.74759908031234
3	204.37215754974073
4	187.87605496687127
5	186.42903622597396
6	251.65159929577067
7	466.4404579248014
8	294.31024863388734
9	370.776279571387
10	444.4428117249131
11	552.9069686771268
12	250.43431188861996
13	505.027135501608
14	900.5579866405615
15	868.3489079697592
16	790.2615074798068
17	880.8199091265842
18	1306.4683947015683
19	1116.8187634431306
20	1016.635231743694
21	1821.154670524882
22	1901.4200475178823
23	2808.7244048949215
24	2963.228009260005
25	2817.6945976359348
26	1953.5132579371602
27	2707.3498342703388
28	3371.569731478812
29	4073.571289797208
30	3047.2172283302934
31	2951.9891409240663
32	2031.5462444770965
33	1401.3774235069432
34	2128.2605493355004
35	2181.00452272081
36	2208.107589130341
37	1835.3878560552985
38	1615.282934707844
39	1370.628038356408
40	1210.2110451960907
41	1161.6530046670377
42	1092.3335292937263
43	1024.0575929636107
44	961.0286368722154
45	904.3446473008662
46	852.209706302332
47	802.8089965024919
48	755.7133867043012
49	711.0443757191242
50	669.0204335915914
51	629.6174997071503
52	592.6154049961915
53	557.7903791725985
54	524.9766921035916
55	494.0657899798098
56	464.9680545168376
57	437.58734046583413
58	411.8218922577071
59	387.57189297392324
60	364.7454075850692
61	343.25890857838385
62	323.0348801572545
63	304.0000019650324
64	286.08452992078674
65	269.222457371201
66	253.35170166527678
67	238.4139881015144
68	224.3545558854239
69	211.12185404245974
70	198.6673156179313
71	186.94519734596543
72	175.91243830423628
73	165.52851407573326
74	155.75528626531013
75	146.55685693967098
76	137.89943429768027
77	129.75120940958732
78	122.08224135985074
79	114.86434859252768
80	108.07100579197868
81	101.67724642760004
82	95.65957108444127
83	89.99586133916455
84	84.66529878025176
85	79.64828876318643
86	74.92638857361453
87	70.48223977665475
88	66.29950452499907
89	62.36280560994055
90	58.6576700375299
91	55.17047590315633
92	51.888402392331045
93	48.79938270544517
94	45.89205973959179
95	43.155744382034754
96	40.58037624094868
97	38.156486691499595
98	35.87516408121155
99	33.72802099047112
100	31.707163399114506
101	29.80516168511531
102	28.015023305037175
103	26.33016709846561
104	24.744399088231148
105	23.25188971226453
106	21.8471523856133
107	20.525023333117133
108	19.280642592086224
109	18.109436149097746
110	17.007099113820004
111	15.969579888042063
112	14.993065264759935
113	14.073966402473161
114	13.208905625768239
115	12.39470400227583
116	11.628369644211489
117	10.90708671217726
118	10.22820504680567
119	9.589230427489383
END

##############
# h_k_11.0 # 
##############

#Time 	total case
-1	-6.058657265120559e-10
1	218.2587024035028
2	258.7475990805108
3	204.37215754952285
4	187.8760549674979
5	186.4290362252715
6	251.65159930146774
7	466.44045796405317
8	294.3102486871221
9	370.7762796793595
10	444.4428119188169
11	552.906969026144
12	250.43431211456664
13	505.0271361153468
14	900.5579881220019
15	868.3489099232957
16	790.2615098610813
17	880.8199126588106
18	1306.468401706732
19	1116.818771472701
20	1016.6352412762462
21	1821.1546925101175
22	1901.4200771532887
23	2808.7244601176826
24	2963.2280824591653
25	2817.6946836715615
26	1953.5133298516557
27	2707.3499504433566
28	3371.569896937326
29	4073.5715139845342
30	3047.2174142452204
31	2951.9893367186087
32	2031.5463911192346
33	1401.3775330114222
34	2128.2607272619643
35	2181.004717249285
36	2208.107798144345
37	1835.3880404165247
38	1615.2831070532993
39	1370.6281932889033
40	1210.2111892151006
41	1161.6531493156435
42	1092.3336711035445
43	1024.0577313896647
44	961.0287720952911
45	904.3447796946639
46	852.2098359349839
47	802.809123150153
48	755.7135101350868
49	711.0444958023727
50	669.0205503063771
51	629.6176130747335
52	592.6155150267441
53	557.7904858644324
54	524.9767954577401
55	494.06589001155226
56	464.9681512578536
57	437.58743395871716
58	411.8219825533597
59	387.5719801238447
60	364.7454916447459
61	343.2589896091231
62	323.0349582237104
63	304.00007713469677
64	286.0846022636106
65	269.22252696129726
66	253.35176857402257
67	238.41405240280437
68	224.35461765549553
69	211.1219133563136
70	198.66737254887994
71	186.945251970159
72	175.91249069372134
73	165.52856430587417
74	155.7553344083135
75	146.55690306637553
76	137.89947847864823
77	129.75125171389664
78	122.0822818549641
79	114.86438734523836
80	108.07104286630056
81	101.67728188664478
82	95.65960498950153
83	89.99589374948118
84	84.66532975516748
85	79.64831835882796
86	74.92641684519185
87	70.48226677697676
88	66.29953030591423
89	62.36283022093994
90	58.65769352692587
91	55.17049831702025
92	51.88842377648689
93	48.799403102340875
94	45.89207919263572
95	43.155762929905904
96	40.58039392337378
97	38.156503545862506
98	35.875180143353646
99	33.728036295156926
100	31.707177979667904
101	29.805175573535962
102	28.015036533179227
103	26.33017969460343
104	24.744411080420832
105	23.251901128314785
106	21.847163252037717
107	20.525033672951395
108	19.280652431363706
109	18.109445510461228
110	17.00710801841342
111	15.969588358100737
112	14.99307331883756
113	14.073974061349872
114	13.208912908667116
115	12.394710925174877
116	11.628376224864041
117	10.907092965062475
118	10.228210989400395
119	9.589236072817584
END

##############
# h_k_12.5 # 
##############

#Time 	total case
-1	-6.058657265120559e-10
1	218.2587024035082
2	258.7475990802527
3	204.3721575486435
4	187.876054967884
5	186.42903622588938
6	251.65159931168864
7	466.44045802295386
8	294.3102487675617
9	370.7762798424951
10	444.4428122081249
11	552.9069695509725
12	250.43431245324973
13	505.0271370349619
14	900.5579903459238
15	868.3489128515121
16	790.2615134314738
17	880.8199179583544
18	1306.4684122145236
19	1116.818783516681
20	1016.6352555774047
21	1821.154725489101
22	1901.4201216072815
23	2808.7245429537543
24	2963.228192257331
25	2817.6948127245487
26	1953.5134377239483
27	2707.3501247034037
28	3371.570145125075
29	4073.5718502671625
30	3047.2176931159265
31	2951.9896304120703
32	2031.54661108242
33	1401.3776972681007
34	2128.260994151111
35	2181.005009041386
36	2208.108111664813
37	1835.38831695947
38	1615.2833655703507
39	1370.6284256881918
40	1210.2114052446996
41	1161.6533662885558
42	1092.3338838171621
43	1024.0579390287385
44	961.0289749299118
45	904.3449782870157
46	852.2100303833649
47	802.8093131216665
48	755.7136952806977
49	711.0446759267143
50	669.0207253779517
51	629.6177831261739
52	592.6156800725003
53	557.7906459027581
54	524.976950488388
55	494.0660400580673
56	464.9682963693631
57	437.5875742003118
58	411.82211799568904
59	387.57211084767187
60	364.7456177337008
61	343.2591111540969
62	323.0350753222592
63	304.0001898892515
64	286.08471077951253
65	269.2226313452993
66	253.35186893714126
67	238.41414885644917
68	224.35471031008638
69	211.12200232536998
70	198.66745794531016
71	186.9453339047759
72	175.9125692795933
73	165.52863965110737
74	155.75540662172716
75	146.5569722569926
76	137.89954475010745
77	129.75131516980764
78	122.08234259759774
79	114.86444547322753
80	108.07109847663378
81	101.6773350747244
82	95.65965584765945
83	89.99594236713892
84	84.665376218647
85	79.6483627534617
86	74.92645925306715
87	70.48230727804184
88	66.29956897674128
89	62.36286713797017
90	58.65772876108531
91	55.170531938871136
92	51.88845585328818
93	48.79943369883404
94	45.89210837101564
95	43.155790752280154
96	40.580420447091456
97	38.156528826773865
98	35.87520423719252
99	33.728059251618106
100	31.707199851589394
101	29.8051964067854
102	28.015056373173138
103	26.33019858658372
104	24.744429068116006
105	23.25191825181537
106	21.847179550051806
107	20.52504918379418
108	19.280667189785163
109	18.109459551866166
110	17.007121375892893
111	15.969601062053698
112	14.993085401700228
113	14.073985550669022
114	13.208923830883577
115	12.39472130833019
116	11.628386094787857
117	10.907102346071042
118	10.228219902215642
119	9.58924454242515
END

##############
# h_gamma_7.5e-06 # 
##############

#Time 	total case
-1	-6.058657265120559e-10
1	218.25870240349846
2	258.74761221332585
3	204.37219745372352
4	187.87613924369202
5	186.4291747097916
6	251.6518010488462
7	466.4407343362536
8	294.3106234834561
9	370.7767810545638
10	444.44345246927696
11	552.9077720671607
12	250.43530738469826
13	505.0283451661194
14	900.5594141749607
